textID,text
444645d3e6, Hmm. Did you mean to start 'following' me? Oh and g`morning by the way!
b2e6fdc755, yeah dnt go there.. I have 3 dif apps on my phone for it  so sad but there is a reason as to why lol
ce3201392e,The weather is gross outside. It puts me in a bad mood.
a86dd8d290,Well it`s official I have strep
106d853e53, its been clownin since it got flooded in htown in april. Got it repaired or so I thought.
17771636f8, It`s your inherent humility
121be04fda,mary hates me again  i wana walmart it butno one wants to go
a4c34c7e8c,"Oficially Back to work, all systems up and running smoothly"
58c0fd11e3,"Happy Friday Dance, no rain and I`m about outta here..till 2morrow  I sat the saturday morning shift, but its still all good"
9f85050671,Waiting in a long line at chick-fil-a
ff86f90958,Ow it hurts
e1794129e9,"I`m needing a girls night, wearing sweats, watching movies, eating chocolate and talking about boys"
8e13f7c528," I`d love to, but i`m all the way in India."
56e16709a4,_**** not as yet... i would just like to know if its okay for your mum before ask my mumm  hopefuly there gonna tell us soon!!!
e6add00db8, playing man utd.kick off 19:45.champions league 2nd leg.lol
a53ad84961,i can`t sleep.  amp.
98cb6e168f,Last night went really well. Got some cracking shots
9a525beff0, play vanessa hudgens new songs plz or vfactory
66629a38ef,bout to go to work
04b61330dc," I`m only allergic to some bunnies. Are you allergic to all fur? That sucks! Isn`t that cosmic irony, a furry allergic to fur!"
fe3f3401d8,Woke up to the sound of my neighbor getting a new roof
a474238f03,"whatever. i give up, my phones about to die anyway.  next time"
0329df8ed4,Can`t believe preseason doesn`t start until August  football with drawls..
e48295fae4,I`ll also have to fix that in iTunes when blip.tv changes the URL since that`s part of the RSS feed
1ba977cbda,Getting ready for school - second maths test today  also its my last day of 3rd year!! Next week i will officially be in 4th year
7dcf8bef3a,"_47 hey, watch out you don`t post too many adverts on your twitter feed. I wouldn`t normally follow, but your blog is interesting"
10855048f0, was there yet another semi final tonight?
59c17e62dc, Happy Mother`s Day! I hope you have an awesome day...and a good rest of the night
768c66733f, giv ya mom n gman happy mothers day
a4e00d4d26, a celtics-lakers rematch sounds better don`t you think? lol
fc864fd415,rah rah. youtube isn`t working again. oh great
e9078654cc,Ugh going to town. I can never rest!  wants to go to tylers but who knows when i will get back. (exausted)
933b250070,a pink balloon for mum on her day
6bd827ef52, here`s a quote for ya: jesus built a bridge with 2 boards and 3 nails.
7280188899,My roommate has officially started packing
b30b458b91,"wanna b marie antoinette, cos she had perfect hairdo, fab clothes, n tons of macarons.  Crappy day"
6f88ff3191," meee.. I have a Penguin wallpaper on the backround on my phone, computer, ps3, ipod touch and on my twitter"
ff29b26f71,Just five more days. Five more long days. Ahh!
0509d83231,Dang! My voice wont came out! And my snots is covering all my tissues... DANGIT! I hate FLU!
c921a55077,"tiny PhD`s will do, because those bigger than me keep taunting me"
0b46134123,i think that studying has really started taking its toll..
be3b79ce57,_h786 as ur coming on to here im just off to bed  hows ur day been? x
775fbb2863,time for work
6969f81973, have fun at the viper room tomorrow night  i know the fam out there will be in attendance to support all of yall
0e838fc060," Enjoy Springsteen, I`m seeing him at Glastonbury in June!! Give us a report when you get back"
1a5cb0fe6f,"Wow.... I thought we`d only be gaming for 8 hours but here I am 13 hours later seeing the last person out. <_< Long session, but fun."
496a81c5fc,listening to some brandy...never say never cd
4c55774540, Oh ****. That really sucks
ba7d9b4909, oh that was said perez
51e724b717,Geography papers are so boring!  I hate revision!
d696680046," noooooooo  i miss you sooooooo much, gaah"
f26e00d396, thats too bad
718f5c214a,Gotta go to the doctor this morning  i feel so sick right now. i can barely talk but i`m still yelling across the house lol
022bf25824,New To twitter
7b08c6091a,"_stiller They sure DO. More than 40,000 to boot!"
d352c8ec75, was jst out there wednesday
6fbc7b73c0,Mmmm Ham  Yummy! I have hat hair...Stupid Deli ._.
92e1b6846e, We saw that in none 3D - the baddie`s the best
b52177ee62,Well school`s finally over and idk but I`m sad  I`ll miss my teachers. Goodbye Mrs R. and Mr. Collister
c5b161e18e,"Colleague that 'helped' by creating his unit`s site in iWeb was NOT helpful. Trash code, 24 CSS files for a 4 page site, no optimizing."
49da9e138d,Use this link to start earning free cash http://tinyurl.com/coboyf  Just sign up and get paypal cashouts of minimum $1  !!
17abf64739, Tell my work to give me two days off in a row! Stat! I`m full time I`m supposed to have priority
c5fb137c1d, Everything
da6fe31755,Went to see 'UP'. It was a really good movie that pulls at the heart strings  i highly recommend it
918a4ceb32," yep, itï¿½s Mothers Day here as well but me and my family ignore it!  weï¿½re celebrating it EVERY day ... LOL"
b6d69c77f3, I look forward to having one very soon
90fe1ee25c, Exactly!
e0a172bc68,i cut my hand open!!!
4105fed8e2, I CAN`T!!! My heart aches for her children  I wanna adopt alexis
02e33eaea2,we are looking forward to daddy returning from work on Saturday. He`s been gone a whole month
dfc9d76adf, It would be amazing if we could meet us in Germany! I have been to Germany twice.
48d18c4f80,I`m very sorry for the little disturbance at #SAPInsidetrack in Palo Alto! Just went into a debugging session when lines unmuted
c456319467,I wish I had a concept of what time it is right now....  not adjusting well. Obvs.
3cbcb82071, LOL too bad he`s taken!!!!!!!
185d56dfc3,which was so UNLIKE the POs in oakland. they hated me
1c9506d2dd,"Hey, Good Morning guys!!"
9718308fd8,Class until 9:30  yes on a Friday night...
e3bda219ff, We said anyone could 'write one'...those special 10 selected are - of course - chosen because they are OUTSTANDING!
35e24f0ea7,"is watching big brothes big quiz    ,       rather tiredd    , but downloading a dvd so have to wait till finished till i can go to bed"
4b61dffbeb,i`m soooooo sleeeeepy!!! the last day o` school was today....sniffle....
3062b1ad6a," lol, sounds fun"
8d9f0090b0, I think that may look a little silly -.- Also my camera is broken so no photo
bdf3c84851,2 days after #all4web ...i`m still tired
d9ec842df1," i can`t listen to music at work  I probably could try, but then i`ll have to start hunting for a new job on monday"
f7343e72c8, tweettttt.
72af522fc9, ok that`s subtly saying i`m no longer a fave  temme 1 thing - did the firangs steal your vocab? ur eating words and how!
6ba9881569,_Tech_Update Do you know your Nutty Newsire twitterfeed ones are coming through w/o links? I can`t be lazy without the links...LOL
401d7d6bef, Awww it`s still not the same  I`m going to have a look though.
97a5aed8e8,Sent Twitterville 1.2 off to Apple for review  More screenshots etc will be released later this week.
01dc133274,"is going to be in Cincinnati all day Sunday...visitin` with an old friend/brother from Korea, then a date with someone special"
1327d62294,: 3 hrs to go pa ako
6b8bf37d81," oh i wish my dear Michael, i wish"
11702807c6,"Finally home, watching saturday night live, then dreaming about my amanda boo"
0fde86617a, lol after this weekend yea ur right  text me cause im goin to 3rd and they dont have computers there  bye bye
d05540e08e,  Sending you both TONS of thankful love for Sock Summit. I can`t believe the utter **** that some people spew.
79f8ec3e9d,"off to bed, I will have pics of the newly finished hat in the afternoon! yea its all done  Night yall!"
7f20b3874a,Making a birthday song to a special person!!
e6d422171f, awww too bad I won`t be there - I`d entertain the thought of entering
e3ab05496b,Watching some vintage topgear
0ba49d0613,Just ran hair first into spiderweb full of baby spiders...i almost set my own hair on fire to get rid of them! Almost.
e5d05cbae2, aaaaaaaahhhhhhhh I hate the Internet  When will people learn 'native widgets are always best'
ad11d4a580, Thanks  your my first lol
464260721c, Morning Chip - loved the new html format on your ezine.
7a34724822, Yay to being smokefree! Well done.
75304460e8,Thank God  is a sport and doesnt take offence in my jokes  Unlike the three good friends who have stopped talking to me!
75818c1f34,Smith/Amherst mini-reunion last night was fun- how i miss the old days
957ea445a2,Heading downtown! Drinks and dancing!!
3746fe8192, 7pm? So early. Dat`s 4pm my time.
7f09d0937d, It`s well good!!
4123075cf7, Is it possible to a have phobia of phobias? Afraid to look at list.
08839d37c0,it`s good to see all my family  was a good day today
d104c6233a, TINK! (whatever the **** it means!!) from your JKUK girls! Show us some love! ;)  ****
2898a9f7d5,I have to start eating healthy
d7210c0de1,Going to shopping place thingie! BRB LATERZ!
9d7e4270c4,**** M-Audio IE-30s! I just remembered how much I <3 u & now the right earbud has ceased functioning  My Shure`s r 2 bright w/ lame bass.
f9aa5ab9da,now we are cuddling.  girl cuddles are so fun and soft
eb510cc65d," nothing  it`s sad, actually"
4e15d840bf, Wow! Some person u are!
0d5126975a,Just sat down to play a quick hand of poker and won $5k on my first hand with a flush. I`m done for today
3212554935,Just chillin at home
6e72dda9ee,i wish i had more chicken wings
4ceeea2414, I got it
f1c0904a85," Yeah it`s the Ford Focus Titanium, you only get the helicopter add on with the top-end luxury models unfortunately"
b761b09fbd,has finished exams.... has (almost) moved out of halls and is leaving london tomorrow
9ee143d387,going to program now  haven`t programmed for a long time now
64adbd5b1f,OMG!!! am luat examenul la SPSS! Me so happy!
a71ecf3bcc,Suddenly I remember all the memories with him  ohhh please
eedc5ecfd4,"So much happier, despite my looming departure"
017fbe925e," I hear that, we`ve missed so many films due to insufficient fundage: Watchmen, Dark Knight, Star Trek."
c0b19d85bd,_a_hart ah.. Birmingham! I remember being there in the Wrox days
bfa66fc4f1,"Omg, little kids with cancer is the saddest thing ever"
e72a36b3ec,On the bus to NYC   http://yfrog.com/08kaifj
30e4ba0f40," Yay! At least I`ll get to see you next year! I`m sad, too."
e55d018041,I think I killed my 6-mo old bromeliad. need a new pet plant.. or not.
42ae04c263," Patience, it`s worth it"
742787b1f0,Thanks so much to everyone who came out to Speakeasy last night! What a hit. Wonderful to see you all having fun! June will be awesome.
a03f2cc70a,I am usually more creative on Mother`s Day but lately I have not been feeling creative. O.K.. Good Night.  uh Morning...
be89d69b8f,hubby is snoring!  but I still love him
12ea678b2a,Gained 3lbs wish I could afford something other than top ramen... If only I had a job...
e2f13cdbb4,well.. i just saw the dead zone for the first time. its a good TV show.  is back
331dce499e,its after 12 an man is texting me telling me that he wants to come over.i say i`m tired..lol..da punk says he`ll bring me redbull and KFC
92e87e7fac,it`s raining..
537f65a521,"is missing her best friend  commme back kayla, going out in a little while"
cdecbcc985, - whoa. 'sack chasing whores' ? that is soo out of character for you to say that...  bring back my sweet Superman
afd3bd569b,Rofl. I love you too Trina.
dbf066a9eb,"laptop pooped. new harddrive needed? using DH`s old pc now. maybe offline a while  **** BSOD!! happened too many times, Safe Mode only now"
6b3d06d987,Okay now that i will not be able to sleep tonight what should we do
99853188fa," it`s best if i check it while it IS up. when it`s down, i can`t really see anything"
7ab6fa953a, But I am with you... I hate doing it... can`t we just make music and magically not have to worry about money  awe... sigh...LOL
d22019f8da,iPhone is doing that 'not opening downloaded apps' thing and I forgot my cord at home
003d9dfe41,just woke up...feelin a lil better  <3
3fdf5a70fa, time will tell
960691b054,god... im suffering greatly... having no hair + sitting in blazing sunshine = v v bad sunburn
dac8a47042, happy birthday
76bfb9161f, mother is hogging the TV
3585f6498d,http://twitpic.com/4ws8w - Look who I brought home
3793966498, Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
4bcd05ff14,Sum1 plz cheer me up
c6ab65bfbc,i really want a blackberry  my sidekick is hella wack. night
