textID,text
7fca98d2a2, I know its a Block Party but would love to hear a DH original if you get a chance
27444e87d9,says: 'Happy Mothers Day!'
c5b7e4320f, Sorry I can not reach either URL
e31dc39676,Laying on my bed. ONE spot smells like vanilla.  awesome
813d073693,instant-messaging with two of my favourite conversation guys
1f581d48bc, Sorry RB is on PS3 for me
f94af8cb85,This is a much better tool than some I have come across http://www.tweepular.com - Twitter Karma on Steroids
9ee413df0b,no more arrested development. i am sad.
e0aec9293a,um... so I don`t think my text msgs have a 'subject line' ... I fail
75c2b2c91f,The weather is so ugly n L.A... It`s really cold
3597914901,aww bless her  give her a chance ..
8af2c2890d, you are adorable
c3a05fae64, OMG i want to go too!  hahaha
c910133db2,start again... so now theres 6 people coming with us when we go to melbourne...for short stack. originally 4. but still only 3 for ss
e5deb9be38,social was fun. Swam in the water in my boxers
537f65a521,"is missing her best friend  commme back kayla, going out in a little while"
7d83829279, i was so close to the tacos...one spot too late
9881d8236e,putting up a half naked dougie poster  i love sugar`s ladmag
92654b40a5,i am on aim getting ready to go to bed. running a 5k tommorow for mothers day. wish me luck!
84fecbe3bf," Hope you had a great weekend, congratulations!"
523a6d7be3,i am outta here... see you guys later (or tomorrow)... happy mom`s day again!
dadd9231b5,is sad that Piggy died
ece19db61c,"i`m thinking that tonight`s plans are not gonna happen. sigh...sadface. i shouldn`t be surprised, but i am."
a7e8ad64c0,I don`t wanna go to work
bc7fc4e62a, http://twitpic.com/2dmtn - I saw this pic and it reminded me of you in Anna and the King.. so cuuuute little fella
e595755787,ughhhhhhhh i don`t feel good
137ed77787,G`morning Twitter World   A relaxing family Sunday methinks
7c5efaacfe,my party is wiped out they be all dead and stuff
0c89ab7ac0,Happy Star Wars Day  Im going to make some pasta get showered and dressed and then watch some films. I like days off. I have 3 days off
2c79d99abc, that`s precious
524d024523,LOVE  LOVE him.  http://bit.ly/chLaV   @ that tease of Your Baby @ the end... boooooo. still luv tho.
b1c50991ba,_Anais I feel reeeally bad now.... sorry
ae0351a970, we can`t wait to see you too! pls come back to iowa it isn`t the same at the theatre
8aea1b6b25,  Whaaaaaaaaaat?!  Thas HOT B!    Super nice!
6ae7977873, so see you on my birthday visit me  haha why wack Saturday ?
9fc5674930,ughh...i dont feel good
ea67171f3a, lmao i get that alot  haha
f44a715bac, lol. sorry bout today  ..did u get them?? & what else R U guyz doinq cuz i have to C if im eligable [howeva itz spelled lol]
76bfb9161f, mother is hogging the TV
e0959c6fda,Went to pole class. Feeling discouraged. I am hopeless when it cones to dancing or sexy moves or spreading my legs.
40cf9705ac,It`s a sad day for beer drinking movie goers. The Speakeasy theaters are no more
fcb7fc2325,I`m havin the stupid stomach pain again & again... Today is my outing with SPH frenz & my stomach nvr fails to dissappoint me. Haiz
0f60e9d1c1,Happy Star Wars Day to you all
421beb7e2b,"_city Hey, u like FOB 2! Follow me, luv 2 talk more, looking 4 frineds + followers!  ~Ellen~"
0ff5b2b371, The bag looks stylish. Congrats!
f94f6b02aa," Yeah, plus I always totally overspend"
11ef1f74dd," I`m 3 days late, but happy birthday  Hahahaha"
957b47f07c, Izzy!!! So sorry to hear that - what a disaster
f9592a798a,Ugh! I have to beat this stupid song to get to the next  rude!
8db50dd107,"I need a friend right now  , I feel like mmmm ... sosad"
dfc7fc112a, : Sir ! Everything Will Be Great InShaa`Allah
c5d757a1f5," Noo, good guys are better  x"
8cd15600d6,"I wonder if she knows how shallow, airy & dumb her tweets make her sound. I guess not b/c if she did...she`d probably stop"
e844d51a56,****....game starts in 30 min!!
2e6ee964a4,_30439 I really wish I could go!
8a60ee86bc," lol, we are staying in, Craig got footy, so Molly and me missing all the good weather, we have no buggy either."
04b61330dc," I`m only allergic to some bunnies. Are you allergic to all fur? That sucks! Isn`t that cosmic irony, a furry allergic to fur!"
7e1757d4f0,"Unfortunatley, AerLingus no longer fly to Copenhagen so we`re have to fly Ryanair to Billund and drive up to Copenhagen one of the days!"
46eb0ef934,This weather is awful! I just want to curl up and read a book all day
2289eb7576,I don`t think our ISP is too happy with us this weekend!
ac9850b5cf,"So now, I have conjunctivitis in my left eye. Is this a sign of something? What did I do wrong to deserve this?LOL I`m dying people!"
e1546f901a,FTSK and Mercy Mercedes were amazing tonight.. as always
347e43fa12,_B_ Shes bad they won`t sort her out and is in a lot of pain
629f6e50a6,Marley crying for more ball throwing....keeps eying me through the door
bded85b185,I want some pineapple! I miss my baby
c23f633fea,The seat was a nice place to go
fc92519d0d, Dang... that IS disappointing
4321cbaaac,Having real bad headache..
3994f595a8,http://bit.ly/dIQF3 I hope some day my mom will get this message!
253adae01d,wow we r watching the outsiders  smelly english.
d0cc5eab22, baaha  & healthy choice my friend! (:
84200d46e6,"Visiting the grandparents in Manhattan, and dropping off my sister for the week! I wish I had an excuse to be so tired today.."
af526a85c3,I am excited to be home  finally a week and a weekend with people i know
5bb9323431,working my **** off and I am completely happy
59bf010e42," Hahahah, I will be using that saying from now on!"
c123f197ec,Rachmaninoff makes me a happy panda.
2dbd548456,"I`m feelin sad, depressed, lonely, unhappy all at once. Rwhats wrong with me"
9ac81ef93d,"this is the worst day ever, i`ve been told im a chav"
34327646c9,I feel like my dream just got crushed
16f48ba6b0,Listening to Metal Shop at Mooneys!! All is good
8029694d74,", ahhhhhhh so excited for july 21 (: ecxept stupid australia won`t get it til like decembbberrrrrrrr  but stilll ahhh! congratss."
7b9faf935b, thankyou
f17e31d096,getting ready for work. boohoohoo i dont wanna go to work!
9617e1fb3f," Weekend was quiet, just planning new websites. Today, research and choosing hats. Coffee hat sounds good though. Kettle on"
ddc208fbff,back in Durango. Chaperoning a party. interesting. catching up on my internet surfing and drinking a woodchuck. ha.
c5dbfa2ee8, I miss standing next to you...
c489f325a3,Just paid my bills now I have no money
535bd2fe9b,i had a new friend who called himself shame.
d86be462f9,happy mother`s day! I love you mama
306d7b314b," Oh, he`s hilarious. I`m just commenting on the fact that he`s there so much."
cc40e90831,Listing to a sad song  so i am sad too
81365b41d3,My dad and Joe Nugent drank nearly all the Ice Tea  i only have a bit left. quite miffed tbh
cd4b8d7a92," bummer, bro, sorry to hear that"
3d0352f9f9,I want to watch the movie 'Up' but no one wants to watch it with me
3623b09bf1,So nice to go into the bathroom and not hear the sound of gently running water
5344597aef, this is very true about ! but you do have to admit it was pret-ty funny! im bout to go you tube it!  lol
4bfec4221c, wish u was in the D!
6abf30463f, nah i understand you cant cancel i just wanted you to come
babd1acf78," I want too soo bad, I hate missing GUMBO, but I have a shoot tommorrow that I have to be at for 8:30.  So No GUMBO for me...."
53970e938f,is feeling so giddy and wanna go home.
36c47981f9, would that just eat away at your masculinity? What masculinity did you have? :p haha u`d probs beat me tho  haha xo
8fe010252d,"Back in lancaster bored already, can`t wait to start work! Missing hel!"
3267cb179c,owww i think i tore something in my leg
a194ecc368,I alreay feel the hang over. Soooo worth it
856df572ac, OMG! It`s the famous Amanda woman person thingy!  HUGS ALL AROUND!
db0604e817,i really cant take this.
8c5a1638d7,VCenter is screwing up on me today.  More specifically the MSSQL server that it connects to.
9485357290,lonely
cc0bc2a05d,"_Ichigo She tried to carry on aswell, bless, I suppose maybe that`s why kids shouldn`t be in it?"
456497da03,DAM i wish cElEbs cOuld frikken fOLLow baaaaaaaaaaackkkkkkkk
63a9b04121,"slightly burnt challah  The proof is in the eatin`, though..."
5ee98dd6dc,...definitely the first time I`ve felt alive again in years. Super happy
bc511c33cb,home! tonight was so much fun! goodnight twitterbugs!
8e2805b232," I`m feeling much less alone now in my love for Fitzcarraldo, most people I mention it to have no idea what I am talking about."
421d22b5e1,no eggs today ... shame was looking forward to a egg and bacon sandwich
b219c57957,Clambering about in crashed cars. Hilarious fun
eb821905be,"_SocksO_o: I`m sorry, Shannon."
746cc07a68,"Shipwrecked all weekend  license wasn`t suspended, it got cancelled. Can`t take the risk driving and no one lives near me"
aa0dbba4bc,_it_good den fell asleep on me!!!
a91ae520ff,at BIF.... i love this buliding....
20e6d83878,"P9 for Danica and your team... Not a end of the world, now is just hopes for a great race"
d8e2968097, hahahah lols you have fun with that aye  i had the div too ) the experience but i love my spongebob ) (L)
f9f82c5f99,"so bored, i have a headache."
12c60311f1," ****, for reals? wtf"
704eda7e4f, wasn`t much of a debate
dc0e971fa5,"So far absolutely perfect. Great view, directly across from the elevators and ice machine and impecible weather. I need my bike."
315da5241f, i love that song
e10a39f504,learn to fly higher...!  http://tinyurl.com/30tools
aca9ad929e,_nyc hey sweetie. Cnt go fri  but thnks so much
a9bb07f2cf, - I know! It was drizzling all the way to work!  Hope it warms up this weekend....
3e44fbf1fd,Such a beautiful morning
ce98469329,Had a good end to a busy day and now I`m off to bed with a full belly of sushi
515216acff, awww Mary I wish I could come but I`m going away 2morrow
9a9b2ae023,"Friday yay!! And a bonus, don`t have to drive to Wales tonight.  Athough will miss kitten cuddles and going for a ride"
49485d5afe, That`s awesome! We have that this weekend too but I can`t go because I`m moving this Sat.  I should be a lot of fun though
f6935311d2, aww noooo that doesn`t sound too great
be136d7098," : Hi, i think u should try Ph? in Vietnam, it`s really quite delicious"
e49ad43635,Goood Moring
5343b52f89,Rockstar photographer shoot went great tonight. A little different than the usual stuff - very nice.
55dff06e82,Oh tonight... Looking forward to it
f75795c56d, Baking WIN! Thanks for that!
fb93940016," haha.. you were actually in violations of someone`s trademark?! okay..  Yeah, I went to bed at 4 and I had to be up at 6. :["
e42f22608c, She! Maybe that was our first mistake.  Not everyone is as cool as   (brown nose moment)
1d963010df,i reckon i could live of yogurt for a week if i had a good selection of flavors
ba56c535a2," hmm...ok, well I hope you feel better soon babe  Ima go to bed, I have a long day tomorrow"
2abfe0decb, lol. just don`t ever forget me
3dfea66c47,I wish I lived closer to the girls.  I`m tryna chill on a Friday night!    ( next weekeeend! Drink all day AND night?!)
5d1cbfc296, quite all right. **** sounds better than clock coming from a female anyway
74b274ee2a,Sunburned from Venice and watching Fred Claus....Such excitement!!
1b13ed8b4b,im thinking that im going to have fun tonight....and maybe some changes are coming
bb7e9074d3,super bored on a friday night
705a3b2f84,Happy Mother`s Day to all my twitter moms (including myself)
8777dda932, I loved the song when I first heard it..but THAT video just gave me goosebumps. Thanks for sharing
e87dc64a93, i have started saving my Tumblr drafts because that happened to me this week and i was so sad
dd5339b91d,had a nice mother`s day with mum. she liked her presents. wondering if i`ll ever see some one again. talking to sisa.
0a91c1f15a,"I don`t think that im feeling too well. all the sudden, im tired but scared to fall asleep cuz I know I will wake up sick."
fd37c3d981,_785 yeah now I`m done BUT I have to work all weekend  I`m sooooo bummed about it
e9ffb3f1cc, Lol Only if you make me that cookie.  I`ll hit you up.
25c34776d8,  a good girl nevah tells hahahahaha! hope you had a good weekend
ba2e7a1ac1," I don`t use it, but I heard that PowerShell is nice"
432e6de6c9,morning twit-friends! welcome to my new followers
5766fcf9f8,_Guy Iï¿½m afraid yes - both are true  I hope u r not disappointed yet
5b8d6e0051, Aww just read your tweet. I`m not sure about later either (work too)  feel it for us
fea60758cb, - just took over the #1 Most Endorsed spot on twindexx.com - thanks to the endorsement by 
3e8c2cef56,I am sad because I broke my super-awesome giant paper clip I was using for my Italy notes
6b064ca919, LMAO...Ha! No I just simply wanted to go to NY!
cf0c03270d, Have fun amorsote even tho u forgot my bday
